time,h_asl,h_dot,vc,pitch,pitch_rate,roll,roll_rate,heading,heading_rate,alpha_deg
44.6332,12.3499,0.11328,160.1506,3.2375,1.4127,0.00011122,4.2514e-06,90,8.9053e-06,3.2135
44.6415,12.3509,0.11315,160.1914,3.2493,1.4112,0.00011125,4.1944e-06,90,8.9113e-06,3.2253
44.6498,12.3518,0.11302,160.2322,3.261,1.4097,0.00011129,4.1364e-06,90,8.9173e-06,3.2371
44.6582,12.3528,0.11289,160.273,3.2728,1.4083,0.00011132,4.0776e-06,90,8.9233e-06,3.2489
44.6665,12.3537,0.11276,160.3137,3.2845,1.4068,0.00011135,4.0182e-06,90,8.9293e-06,3.2606
44.6748,12.3546,0.11263,160.3545,3.2963,1.4053,0.00011139,3.963e-06,90,8.9353e-06,3.2724
44.6832,12.3556,0.11251,160.3952,3.308,1.4039,0.00011142,3.9117e-06,90,8.9414e-06,3.2842
44.6915,12.3565,0.11238,160.4359,3.3197,1.4024,0.00011145,3.8591e-06,90,8.9475e-06,3.2959
44.6998,12.3575,0.11225,160.4767,3.3314,1.4009,0.00011149,3.8041e-06,90,8.9536e-06,3.3076
44.7082,12.3584,0.11212,160.5174,3.343,1.3995,0.00011152,3.746e-06,90,8.9597e-06,3.3193
44.7165,12.3593,0.11199,160.5581,3.3547,1.398,0.00011155,3.6945e-06,90,8.9659e-06,3.331
44.7248,12.3603,0.11187,160.5988,3.3664,1.3965,0.00011158,3.636e-06,90,8.972e-06,3.3427
44.7332,12.3612,0.11174,160.6395,3.378,1.3951,0.00011161,3.5849e-06,90,8.9782e-06,3.3544
44.7415,12.3621,0.11161,160.6802,3.3896,1.3936,0.00011164,3.5246e-06,90,8.9844e-06,3.3661
44.7498,12.363,0.11148,160.7208,3.4013,1.3921,0.00011167,3.4624e-06,90,8.9905e-06,3.3777
44.7582,12.364,0.11135,160.7615,3.4129,1.3907,0.0001117,3.4097e-06,90,8.9968e-06,3.3894
44.7665,12.3649,0.11123,160.8022,3.4245,1.3892,0.00011173,3.3544e-06,90,9.0031e-06,3.401
44.7748,12.3658,0.1111,160.8428,3.4361,1.3877,0.00011175,3.3015e-06,90,9.0094e-06,3.4126
44.7832,12.3668,0.11097,160.8835,3.4476,1.3863,0.00011178,3.2429e-06,90,9.0156e-06,3.4242
44.7915,12.3677,0.11084,160.9241,3.4592,1.3848,0.00011181,3.194e-06,90,9.022e-06,3.4358
44.7998,12.3686,0.11072,160.9647,3.4707,1.3833,0.00011184,3.1488e-06,90,9.0284e-06,3.4474
44.8082,12.3695,0.11059,161.0053,3.4823,1.3818,0.00011186,3.0902e-06,90,9.0346e-06,3.459
44.8165,12.3704,0.11046,161.0459,3.4938,1.3804,0.00011189,3.039e-06,90,9.041e-06,3.4705
44.8248,12.3714,0.11033,161.0865,3.5053,1.3789,0.00011191,2.9846e-06,90,9.0474e-06,3.482
44.8332,12.3723,0.11021,161.1271,3.5168,1.3774,0.00011194,2.9266e-06,90,9.0538e-06,3.4936
44.8415,12.3732,0.11008,161.1677,3.5283,1.3759,0.00011196,2.8806e-06,90,9.0603e-06,3.5051
44.8498,12.3741,0.10995,161.2083,3.5397,1.3745,0.00011199,2.8232e-06,90,9.0668e-06,3.5166
44.8582,12.375,0.10983,161.2488,3.5512,1.373,0.00011201,2.7699e-06,90,9.0733e-06,3.5281
44.8665,12.3759,0.1097,161.2894,3.5627,1.3715,0.00011203,2.7258e-06,90,9.0799e-06,3.5396
44.8748,12.3769,0.10957,161.3299,3.5741,1.37,0.00011206,2.6705e-06,90,9.0864e-06,3.551
44.8832,12.3778,0.10945,161.3704,3.5855,1.3686,0.00011208,2.6128e-06,90,9.0929e-06,3.5625
44.8915,12.3787,0.10932,161.411,3.5969,1.3671,0.0001121,2.5496e-06,90,9.0994e-06,3.5739
44.8998,12.3796,0.10919,161.4515,3.6083,1.3656,0.00011212,2.508e-06,90,9.1061e-06,3.5854
44.9082,12.3805,0.10907,161.492,3.6197,1.3641,0.00011214,2.4543e-06,90,9.1128e-06,3.5968
44.9165,12.3814,0.10894,161.5325,3.6311,1.3626,0.00011216,2.4038e-06,90,9.1194e-06,3.6082
44.9248,12.3823,0.10881,161.573,3.6424,1.3612,0.00011218,2.3497e-06,90,9.126e-06,3.6196
44.9332,12.3832,0.10869,161.6135,3.6538,1.3597,0.0001122,2.2966e-06,90,9.1327e-06,3.631
44.9415,12.3841,0.10856,161.6539,3.6651,1.3582,0.00011222,2.239e-06,90,9.1393e-06,3.6423
44.9498,12.385,0.10844,161.6944,3.6765,1.3567,0.00011224,2.1869e-06,90,9.1461e-06,3.6537
44.9582,12.3859,0.10831,161.7348,3.6878,1.3552,0.00011226,2.139e-06,90,9.1528e-06,3.665
44.9665,12.3868,0.10818,161.7753,3.6991,1.3538,0.00011228,2.0871e-06,90,9.1596e-06,3.6764
44.9748,12.3877,0.10806,161.8157,3.7104,1.3523,0.00011229,2.0385e-06,90,9.1663e-06,3.6877
44.9832,12.3886,0.10793,161.8562,3.7216,1.3508,0.00011231,1.9826e-06,90,9.173e-06,3.699
44.9915,12.3895,0.10781,161.8966,3.7329,1.3493,0.00011233,1.9261e-06,90,9.1797e-06,3.7103
44.9998,12.3904,0.10768,161.937,3.7441,1.3478,0.00011234,1.8678e-06,90,9.1865e-06,3.7216
45.0082,12.3913,0.10756,161.9774,3.7554,1.3464,0.00011236,1.8188e-06,90,9.1933e-06,3.7328
45.0165,12.3922,0.10743,162.0178,3.7666,1.3449,0.00011237,1.7597e-06,90,9.2e-06,3.7441
45.0248,12.3931,0.1073,162.0581,3.7778,1.3434,0.00011239,1.7189e-06,90,9.2069e-06,3.7553
45.0332,12.394,0.10717,162.0985,3.789,1.342,0.0001124,1.669e-06,90,9.2138e-06,3.7666
45.0415,12.3949,0.10704,162.1389,3.8002,1.3406,0.00011242,1.6188e-06,90,9.2208e-06,3.7778
45.0498,12.3958,0.10691,162.1792,3.8114,1.3392,0.00011243,1.5665e-06,90,9.2277e-06,3.789
45.0582,12.3967,0.10677,162.2195,3.8226,1.3378,0.00011244,1.5015e-06,90,9.2346e-06,3.8002
45.0665,12.3976,0.10664,162.2598,3.8337,1.3365,0.00011246,1.4475e-06,90,9.2416e-06,3.8114
45.0748,12.3985,0.10651,162.3001,3.8449,1.3351,0.00011247,1.3988e-06,90,9.2488e-06,3.8226
45.0832,12.3994,0.10637,162.3404,3.856,1.3338,0.00011248,1.3489e-06,90,9.2559e-06,3.8337
45.0915,12.4002,0.10624,162.3807,3.8671,1.3324,0.00011249,1.2979e-06,90,9.2631e-06,3.8449
45.0998,12.4011,0.10611,162.421,3.8782,1.3311,0.0001125,1.24e-06,90,9.2702e-06,3.856
45.1082,12.402,0.10598,162.4612,3.8893,1.3298,0.00011251,1.1814e-06,90,9.2772e-06,3.8672
45.1165,12.4029,0.10586,162.5015,3.9004,1.3284,0.00011252,1.1179e-06,90,9.2843e-06,3.8783
45.1248,12.4038,0.10573,162.5417,3.9115,1.3271,0.00011253,1.0653e-06,90,9.2915e-06,3.8894
45.1332,12.4047,0.10561,162.5819,3.9225,1.3258,0.00011254,1.0084e-06,90,9.2986e-06,3.9005
45.1415,12.4055,0.10549,162.6221,3.9336,1.3245,0.00011255,9.5329e-07,90,9.3056e-06,3.9116
45.1498,12.4064,0.10536,162.6623,3.9446,1.3232,0.00011256,9.0076e-07,90,9.3127e-06,3.9227
45.1582,12.4073,0.10525,162.7025,3.9557,1.3218,0.00011256,8.4342e-07,90,9.3197e-06,3.9337
45.1665,12.4082,0.10513,162.7426,3.9667,1.3205,0.00011257,7.9528e-07,90,9.3268e-06,3.9448
